"Iteration: Iteration","D B Mean Monitor: Statistics of D B Monitor (N)","D D Mean Monitor: Statistics of D D Monitor (N)","D FW Mean Monitor: Statistics of D FW Monitor (N)","D RW Mean Monitor: Statistics of D RW Monitor (N)","D S Mean Monitor: Statistics of D S Monitor (N)","D SU Mean Monitor: Statistics of D SU Monitor (N)","D Wheels Front Mean Monitor: Statistics of D Wheels Front Monitor (N)","D Wheels Rear Mean Monitor: Statistics of D Wheels Rear Monitor (N)","Mean D Monitor: Statistics of Drag Monitor (N)"
2168,24.9198213989322,3.34029819795821,9.87078066576324,34.8058702246057,7.97334922369593,2.68931049151505,4.20763928843366,2.05749593019751,89.8645654211015
2169,24.9203790824501,3.33999236097599,9.87072705409598,34.8064843282398,7.9727594981617,2.68945170139588,4.20724400997916,2.0572123583778,89.8642503936764
2170,24.9209681210617,3.33974638372763,9.87066689089088,34.8070593639478,7.97216731641441,2.68958867359523,4.2067893616856,2.05691724264559,89.8639033539689
2171,24.9215927714596,3.33955722390272,9.87060231584617,34.8075968322525,7.9715639985701,2.68971903709509,4.20629457315956,2.05661256682732,89.8635393191131
2172,24.9222609339561,3.33943194974341,9.87053672661165,34.808102239641,7.97093833840063,2.68984108511809,4.20577994039237,2.05630672133339,89.8631979351967
2173,24.9229725322501,3.33936611537509,9.87047325718111,34.8085796753329,7.97028326369097,2.68995090082395,4.20526278146607,2.05599728555831,89.8628858116786
2174,24.9237330810641,3.33935977677762,9.87041527988986,34.8090287282976,7.96958640579372,2.69004662098011,4.20476505870481,2.05568959599799,89.8626245475059
2175,24.9245441869183,3.33940494392128,9.87036331047222,34.809451450894,7.96884612549067,2.69012738727538,4.20430227215268,2.05538993471089,89.8624296118354
2176,24.9254008346392,3.33950071950535,9.87031974926734,34.809847854951,7.96806790825865,2.69019190446864,4.20389063770073,2.05510150362784,89.8623211124188
2177,24.9262981252609,3.33964153445828,9.87028576483074,34.8102161946944,7.96725226965925,2.69023732364139,4.20354777008071,2.05483178887434,89.8623107715001
2178,24.9272345838313,3.33982509991898,9.87026203684775,34.810556812713,7.96640420644749,2.6902647800404,4.20328365401261,2.05458297864065,89.8624141524522
2179,24.928206829575,3.34005110629058,9.87025020979582,34.8108668724962,7.96554446415727,2.69027581663978,4.20309725366291,2.05435575505603,89.8626483076736
2180,24.9292087975576,3.3403111399974,9.87025034182468,34.8111502035341,7.96468556863665,2.69027024870769,4.20298916058851,2.05414863142002,89.8630140922667
2181,24.9302353697519,3.34060302868921,9.87026196036689,34.8114083768612,7.96384054540796,2.69024867501944,4.20295721571232,2.05396159081719,89.8635167626262
2182,24.9312852163017,3.34092598229444,9.8702854719142,34.811642713459,7.96302324202498,2.69021422218775,4.20299926471917,2.05379261418498,89.8641687270863
2183,24.9323525309443,3.3412757296861,9.87031927296848,34.811856700637,7.96224597551446,2.69016659029142,4.20310901778277,2.05364297198826,89.8649687898128
2184,24.9334227999078,3.34164859423821,9.87036224697733,34.8120552578837,7.96150831724993,2.69010799565608,4.20327579868017,2.05351304148654,89.8658940520798
2185,24.934488061714,3.34204064083577,9.87041239020031,34.8122416654661,7.96081600807834,2.69004165591294,4.20349410609435,2.05339714348639,89.8669316717882
2186,24.9355388504441,3.34245199393033,9.87046729267222,34.8124155683068,7.96016647400845,2.68997408048436,4.20375327932454,2.05329237093825,89.8680599101091
2187,24.9365639910967,3.34287874501827,9.87052500905058,34.8125823109835,7.95955405704138,2.68991234462462,4.20404520949632,2.0531976117439,89.8692592790553
2188,24.937547124973,3.34331914879357,9.87058366322449,34.8127420877009,7.95896393039358,2.68986526734995,4.20436471922511,2.05311132715738,89.870497268818
2189,24.9384744161329,3.34377068962625,9.87064128658008,34.8128932738368,7.95838781052891,2.68983885304146,4.20470481866972,2.05303184219588,89.871742990612
2190,24.9393284917475,3.34423291145743,9.87069824872756,34.8130319485599,7.95781813416586,2.68983905628784,4.20506166614645,2.05295941998882,89.8729698770813
2191,24.9401061665925,3.34470461438569,9.870752969874,34.813154423178,7.95724291884483,2.68986724954952,4.20543894717108,2.05289174990418,89.8741590394999
2192,24.9408067114188,3.3451806474387,9.87080410902326,34.8132573293342,7.95664972593058,2.68992321809301,4.20583878701383,2.05282600329912,89.8752865315515
2193,24.9414282791214,3.34565746767474,9.87085290285513,34.8133362729181,7.95603094035141,2.69000044920634,4.20626437341885,2.05276669264981,89.8763373781958
2194,24.9419657002222,3.34613592391641,9.87090104948589,34.8133933287859,7.95538493324542,2.69009149278014,4.2067232556205,2.05271075105102,89.8773064351075
2195,24.9424176745734,3.34661151446456,9.87094871166683,34.813426223802,7.95470929342568,2.690188777971,4.20721248321573,2.05265388948581,89.878168568605
2196,24.9427826225094,3.34708392703596,9.87099635884474,34.8134394722677,7.9540114011249,2.69028321709888,4.20773266607992,2.05259287035605,89.8789225353174
2197,24.9430633771314,3.34755094363178,9.87104443562568,34.8134349382527,7.9533006367003,2.69036675753673,4.2082778999393,2.05252645584635,89.8795654446642
2198,24.9432627576664,3.34801087590458,9.87109468607643,34.8134170210551,7.95258589629121,2.6904352511752,4.20883682744035,2.05245001537315,89.8800933309824
2199,24.9433895650185,3.3484633914874,9.87114680709007,34.8133939120747,7.95187791362865,2.69048394807493,4.20939243043497,2.05235744504534,89.8805054128546
2200,24.9434576728131,3.34890667041447,9.87120243027534,34.8133718282173,7.95119236959244,2.69051124090454,4.20992595948353,2.05224530964902,89.8808134813497
2201,24.9434821487178,3.34934263990662,9.87126210307631,34.8133574320681,7.95054068874431,2.69051641027753,4.21041340583549,2.0521078882428,89.881022716869
2202,24.9434771254046,3.34977174788993,9.87132442056975,34.8133595277983,7.94992408992419,2.69049870532413,4.2108310203596,2.05194440199931,89.8811310392698
2203,24.9434502133848,3.35019613668455,9.87138760789802,34.813385980829,7.94934632367291,2.69045848322928,4.21116209116295,2.05175233580378,89.8811391726652
2204,24.9434145972355,3.35061284611311,9.87145077954376,34.8134441954323,7.9488113071476,2.69039670769965,4.21138657697054,2.05153105146387,89.8810480616063
2205,24.9433912804889,3.3510234200783,9.87151287688346,34.8135414371751,7.94831650215191,2.69031550911776,4.21149371668586,2.05128363262311,89.8808783752042
2206,24.9433881990937,3.3514302478673,9.87157221748477,34.8136832284019,7.9478525075754,2.69021731394041,4.21147756768818,2.05101356716709,89.8806348492187
2207,24.9434057878725,3.35183533644577,9.87162805705199,34.8138744592749,7.94741003867069,2.69010438640266,4.21133872904974,2.05072187375884,89.880318668527
2208,24.9434430822825,3.35224177048246,9.87168029376376,34.8141196978561,7.94697484005833,2.68998150156166,4.21108231215718,2.05041436891528,89.8799378670772
2209,24.9435088884648,3.3526472949461,9.87172888551286,34.8144261848564,7.94653689764831,2.6898515102459,4.21071989504377,2.05009866102726,89.8795182177453
2210,24.9435927924726,3.35305768038852,9.871773965116,34.8147998762929,7.94608159051983,2.68972032274935,4.21026758090875,2.04977878433341,89.8790725927812
2211,24.9436843062426,3.35347466652247,9.87181709214674,34.8152436960139,7.94559741161754,2.68958955671067,4.2097435415205,2.04946611265423,89.8786163834285
2212,24.9437882701884,3.35389979545335,9.87186028973459,34.8157669654611,7.94508302517852,2.68946158273744,4.20916279809358,2.04916424882156,89.8781869756684
2213,24.9438981125579,3.35433981925256,9.8719050108623,34.8163762099481,7.94453631181447,2.6893385950709,4.20855013839252,2.04887806373307,89.8778222616317
2214,24.9440102624841,3.3547953031842,9.87195223106695,34.8170771724941,7.94396067017974,2.68922154984398,4.20792344336995,2.04861660116234,89.8775572337853
2215,24.9441182072995,3.35526749222335,9.87200508240315,34.8178730658726,7.94336379164553,2.68911060837969,4.20730571969533,2.04837944287827,89.8774234103973
2216,24.9442174776975,3.35575758491694,9.87206564770326,34.8187632635773,7.94275758545867,2.68900713282054,4.20670697163833,2.04817272473623,89.8774483885487
2217,24.9443081211526,3.35626395124587,9.87213573144801,34.8197503306137,7.94214623008606,2.6889098372027,4.20613869732952,2.04799874782099,89.8776516468994
2218,24.9443759739908,3.35678115576368,9.87221483034194,34.8208325174372,7.9415435929344,2.68881759678831,4.20561078499078,2.04786316009764,89.8780396123446
2219,24.944415978436,3.35730841802891,9.87230499936002,34.822000440293,7.94096251008146,2.68872685715336,4.20512767419994,2.04776798855145,89.878614866104
2220,24.9444211788545,3.35784440690108,9.87240641986973,34.8232513147791,7.94041130880472,2.68863617147179,4.20469204750194,2.04771077509277,89.8793736232756
2221,24.9443858637982,3.35838602675892,9.87251961100904,34.8245780156863,7.93989403316752,2.68854464023462,4.20430782789922,2.04769041317835,89.8803064317321
2222,24.9443072203202,3.35892747386427,9.8726432175081,34.8259674882509,7.93941318838626,2.68845078676899,4.20397207870895,2.04770580881134,89.8813872626189
2223,24.9441887317288,3.35946492735055,9.87277568547736,34.8274099229994,7.93896453353733,2.68835052165439,4.20368894332459,2.04775548673671,89.8825987528091
2224,24.944045121949,3.35999246555355,9.87291457165522,34.8288966669582,7.93854165574737,2.68824255471712,4.20345996085484,2.04783703059235,89.8839300280276
2225,24.9438935918466,3.36050462612139,9.87305732118038,34.8304173199219,7.93813026196428,2.68812798289923,4.20328459549543,2.04794924266086,89.88536494209
2226,24.9437469060136,3.36099852464102,9.87320145776302,34.8319607328648,7.93772019130031,2.68800921892931,4.20316144644097,2.04808890224215,89.8868873801951
2227,24.9436206482133,3.36146908765401,9.87334392503595,34.8335227865885,7.93729823740124,2.68789091863546,4.2030944394726,2.04825504337472,89.8884950863758
2228,24.9435436485665,3.3619177096126,9.87348169659352,34.8350918280487,7.93685223398602,2.68777852449866,4.20308783549172,2.04844429599854,89.8901977727963
2229,24.9435283224505,3.36234620042071,9.87361231483342,34.8366629698025,7.93637272471126,2.68767811047496,4.20313634290539,2.04865489582243,89.8919918814211
2230,24.9435913051944,3.36275293566093,9.87373273987714,34.8382332643858,7.935851635225,2.68759377414331,4.20324918381207,2.04888805620434,89.8938928945029
2231,24.9437368229478,3.36313897850749,9.87384016642036,34.8398034522005,7.93528072741734,2.68753018526165,4.20342619012246,2.04914130011269,89.8958978229903
2232,24.9439741814741,3.36350341733526,9.87393176927684,34.8413751625606,7.93466003265708,2.68748858496404,4.20367013223295,2.04941209531189,89.8980153758127
2233,24.9443068866011,3.36384518175379,9.87400593979067,34.8429494804385,7.93398888070416,2.68746893974022,4.20398290335558,2.04969798731134,89.9002461996953
2234,24.9447442461354,3.36416823092089,9.87406223468416,34.8445249185701,7.93327155732863,2.68747312014348,4.20435832495208,2.0499968150484,89.9025994477831
2235,24.9453050796739,3.3644705098159,9.87409981279061,34.8461060843557,7.93251578806361,2.68750046787407,4.204785924962,2.05030974213189,89.9050934096677
2236,24.9459813230949,3.36475482462383,9.87411940019421,34.8476947587428,7.93172629145561,2.68755244385373,4.20525335757364,2.05063776851242,89.9077201680512
2237,24.9467546903306,3.36502654441768,9.87412312088268,34.8492886730393,7.93091651032175,2.68763155727319,4.20574259186977,2.05098230340008,89.910465991535
2238,24.9476148956793,3.36528495019641,9.87411327668728,34.8508899144104,7.93010314276463,2.68774195611525,4.2062352650559,2.05134005095756,89.9133234518667
2239,24.9485403997162,3.3655339253157,9.87409319795463,34.8524978442115,7.92930649624885,2.687887506404,4.20671066866428,2.05171208366671,89.9162821221818
2240,24.9495038504208,3.36577255366287,9.87406552328108,34.8541133931206,7.92854790904576,2.68807170788015,4.2071451694172,2.05210036775898,89.9193204745874
2241,24.9504860018443,3.36600267446298,9.87403275960949,34.8557379318328,7.92784350848455,2.68829727428766,4.20751972795465,2.05250201159231,89.9224218900688
2242,24.9514635456814,3.36622212924613,9.87399814808337,34.8573690153392,7.92721092808973,2.68856278159043,4.20781427229893,2.05291830248869,89.9255591228179
2243,24.9524238995926,3.36643422924497,9.87396519623705,34.8590037219721,7.92666425501585,2.68886533976169,4.20802237973631,2.05334429461619,89.9287233161768
2244,24.9533534275556,3.36664057531915,9.87393579271107,34.8606370768439,7.92622282534582,2.68919995330974,4.20813974008593,2.05377662486556,89.9319060160368
2245,24.9542466871458,3.36684570109772,9.87391183676199,34.8622666073664,7.92589202363711,2.68955751092217,4.20817172133992,2.05421574548241,89.9351078337535
2246,24.9551014945727,3.36705020498079,9.87389522589796,34.8638890696568,7.92568538713345,2.68992859738565,4.20812962123536,2.05465746337575,89.9383370642385
2247,24.9559108648888,3.36725609586859,9.87388827491962,34.8654982704744,7.92560125163023,2.69029840334527,4.20803172142906,2.05509611821721,89.9415810007731
2248,24.9566819281586,3.36746520079113,9.87388975731304,34.8670893764135,7.92563490650402,2.69065220990404,4.2079035121476,2.05552993519474,89.9448468264266
2249,24.9574191965878,3.36767645636531,9.87390076543623,34.8686571211559,7.92577949156833,2.69097415564801,4.20776664159791,2.05595301683139,89.9481268451909
2250,24.9581188759494,3.36789097663965,9.87392167312043,34.8701998342787,7.92602194443823,2.69124831288564,4.20764287510675,2.05636216012484,89.9514066525435
2251,24.9587984409931,3.36811252886696,9.87395332833677,34.8717169872712,7.92635038536233,2.69145997751334,4.20755297623102,2.05675116987225,89.954695794447
2252,24.95945985842,3.36834309275485,9.87399471955364,34.8732057670473,7.92674900094265,2.69160170759483,4.2075108365278,2.05711616597374,89.9579811488148
2253,24.9601108066736,3.36858062003039,9.87404554795274,34.8746652320713,7.92720801670631,2.69166923976436,4.20752461251447,2.05744921417362,89.9612532898868
2254,24.9607626423807,3.36882922721593,9.87410370538266,34.8760942754166,7.9277106349545,2.69166337082551,4.20759899869568,2.05774277547017,89.9645056303416
2255,24.9614215099984,3.36908800207386,9.87416774009955,34.8774949118317,7.92824603514752,2.6915900206857,4.20773084258537,2.05799303269524,89.9677320951173
2256,24.9620930009629,3.36935759638277,9.87423535941557,34.8788669031259,7.92881262618943,2.6914591809812,4.20791479216964,2.05819670127766,89.970936160505
2257,24.9627775846073,3.36963763458164,9.87430510357131,34.8802086099189,7.92940902376202,2.69128158005453,4.2081429064234,2.05835060930895,89.9741130522281
2258,24.9634774985669,3.36992961448065,9.87437482724746,34.8815203874817,7.93003665144374,2.69107029719766,4.20840159285127,2.05844835164352,89.977259220913
2259,24.9641973631052,3.37023114443737,9.87444218384512,34.8828059995896,7.93069806887245,2.69083494623804,4.20867665693804,2.05848250465753,89.9803688676833
2260,24.964934845211,3.3705384629587,9.87450564342637,34.8840651421178,7.93139781093882,2.69058695419166,4.20894986950655,2.05845176332297,89.9834304916738
2261,24.9656924246097,3.37085283096406,9.8745651090853,34.8852979115955,7.93214346210349,2.69033495093446,4.20920976582348,2.05835270501369,89.9864491601296
2262,24.9664717475747,3.37117283263667,9.87461965807713,34.8865071329191,7.93293545762982,2.69008861971552,4.20944489307082,2.0581818153363,89.98942215696
2263,24.9672762236914,3.37149914460013,9.8746689676675,34.8876946881073,7.93377490172799,2.6898533770895,4.2096505701217,2.05793874459803,89.9923566176035
2264,24.9681147753163,3.37183247602981,9.87471475040941,34.888861778749,7.93466439433566,2.68963556909437,4.20981891635964,2.05762227964739,89.9952649399415
2265,24.9689890834985,3.37217175772918,9.87475633332708,34.8900130285482,7.93560761512234,2.68943974861041,4.20994728221654,2.05723068064006,89.9981555296923
2266,24.9699038324016,3.37251415425195,9.87479536606317,34.891149370579,7.93660209386653,2.6892679850156,4.21003454582832,2.05676284719805,90.0010301952041
2267,24.9708631385931,3.37286461024433,9.87483156597732,34.8922779692829,7.93764239885495,2.68912355593242,4.2100832624096,2.05622214121148,90.003908642506
2268,24.9718686324552,3.37322353158395,9.87486624979602,34.8934023490969,7.93873141558234,2.68900737360161,4.21009442878994,2.05560460338658,90.0067985842925
2269,24.9729246121687,3.37359132668,9.87489934720175,34.8945292735045,7.93986277012018,2.6889176225218,4.21007136645594,2.05491610085554,90.0097124195083
2270,24.9740285569472,3.37396372902001,9.87493085383948,34.8956639030491,7.94103756382238,2.68885255212386,4.21002038529704,2.05415978267104,90.01265732677
