"Iteration: Iteration","DF B Mean Monitor: Statistics of DF B Monitor (N)","DF D Mean Monitor: Statistics of DF D Monitor (N)","DF FW Mean Monitor: Statistics of DF FW Monitor (N)","DF RW Mean Monitor: Statistics of DF RW Monitor (N)","DF S Mean Monitor: Statistics of DF S Monitor (N)","DF SU Monitor: Force (N)","DF Wheels Front Mean Monitor: Statistics of DF Wheels Front Monitor (N)","DF Wheels Rear Mean Monitor: Statistics of DF Wheels Rear Monitor (N)","Mean DF Monitor: Statistics of Downforce Monitor (N)"
1293,-2.08029023361316,28.9668953295492,84.6721841651365,94.8935334759292,48.6401760430877,-0.881484549315313,-1.25438678867754,-2.31195709393681,250.706911521688
1294,-2.08288184911262,28.9680709027371,84.6726745708845,94.8902740303612,48.6406184078741,-0.905870439283029,-1.25427515707766,-2.31049235726369,250.704302582304
1295,-2.0855928776304,28.969389159515,84.6731322711726,94.8871372427253,48.6410726576818,-0.926239564840528,-1.25420694627695,-2.30901048706434,250.701745650481
1296,-2.08832960907278,28.9708419866357,84.6735579351692,94.8841213398586,48.6415538835073,-0.94126418015685,-1.25418179346408,-2.30751502115716,250.699364964302
1297,-2.09101802967448,28.972414149903,84.6739466052574,94.8812434775562,48.642072689873,-0.949695624784779,-1.25419063723319,-2.30601199882801,250.697272577706
1298,-2.09356885341125,28.9740921086676,84.6743053994978,94.8785146219633,48.6426345588915,-0.952554799436505,-1.25423457674376,-2.30450142249087,250.695594602912
1299,-2.09590153851202,28.9758515094507,84.6746299672429,94.875943997254,48.6432510438235,-0.949781747558453,-1.25431239985912,-2.30299318985146,250.694413278367
1300,-2.09795891372007,28.9776998362258,84.6749226806266,94.8735367068086,48.6439351889727,-0.942788594571906,-1.25441846755928,-2.30148943787331,250.69383431926
1301,-2.09967461128633,28.9796493207755,84.6751924617037,94.8713099035069,48.644703701924,-0.932680440258568,-1.25454929292576,-2.29999496214702,250.693983113148
1302,-2.10102587028087,28.9816913578236,84.6754354606566,94.8692776934883,48.6455622626567,-0.919832896486984,-1.25470288070349,-2.29850907546321,250.694895773561
1303,-2.10199239579955,28.9838598287468,84.6756553441644,94.8674443130361,48.6465287887152,-0.905324561143352,-1.25487811039751,-2.2970347448221,250.696646207841
1304,-2.10258520738387,28.9861545101792,84.675853715967,94.8658230630396,48.6476094705232,-0.889454029348253,-1.25506651387228,-2.29557289921111,250.699242776078
1305,-2.10284307477967,28.9885991884636,84.67604657376,94.8644123924379,48.6487962632889,-0.872371955849949,-1.25526942443619,-2.29412477586153,250.702665707145
1306,-2.10284009359846,28.9911981300565,84.6762427058968,94.8631980319986,48.6500876295911,-0.854863456285374,-1.25548489791676,-2.29269066397639,250.706827765938
1307,-2.10264665484953,28.9939540161134,84.6764459016921,94.8621751924196,48.6514801919785,-0.837408441052031,-1.25571245576694,-2.2912658622321,250.711646262716
1308,-2.10236193153963,28.9968673121679,84.6766596301594,94.8613358577175,48.6529620038833,-0.82030978832634,-1.25595407950151,-2.28985019792661,250.716991637154
1309,-2.10208648759547,28.9999507489135,84.6768845360616,94.8606656598875,48.6545056301335,-0.804226870078185,-1.25621160696848,-2.28844204612394,250.722719369174
1310,-2.10190317493486,29.0032140392227,84.677123679456,94.8601438923255,48.6561011713728,-0.789369543149645,-1.25648805515537,-2.28703759767584,250.728717451179
1311,-2.10191040336277,29.0066285837745,84.6773819184562,94.8597414001233,48.6577221854701,-0.776537575658228,-1.25677854963756,-2.28563350021627,250.734803209703
1312,-2.10216963254312,29.0101969391253,84.6776557901285,94.8594305300071,48.6593521149917,-0.766350984158377,-1.25709164360981,-2.28423072508594,250.740851077417
1313,-2.10273480624231,29.0138990274212,84.6779425415847,94.8591934408637,48.6609828406008,-0.758979018283217,-1.2574275981551,-2.28282610823419,250.746754278953
1314,-2.10363656603513,29.0177049397745,84.6782355854072,94.8590095430437,48.6625926081971,-0.755655205136083,-1.25778464648806,-2.28142136855848,250.75239917913
1315,-2.10489785712791,29.0215720170319,84.6785287516951,94.8588616574112,48.664183542493,-0.756560933184304,-1.25816029155611,-2.28001225790642,250.757700517335
1316,-2.10648613972179,29.0254891845105,84.6788169219604,94.8587374996128,48.6657784061757,-0.76259022908504,-1.25855213941813,-2.2785996898998,250.762685384261
1317,-2.10839564765012,29.0294291265116,84.6790946684529,94.8586309386945,48.667379258245,-0.771510437325443,-1.25895181046826,-2.27718537460249,250.767334942165
1318,-2.11056486335679,29.0333723726906,84.6793602424889,94.8585508284913,48.6690129325107,-0.784208958668571,-1.25935346902212,-2.27576708047759,250.771737494891
1319,-2.11293861147846,29.0373182323717,84.6796060393001,94.858498513616,48.6706915492746,-0.798633652020753,-1.25974730594111,-2.27434037717353,250.775978370781
1320,-2.11546363528501,29.0412604562739,84.6798310657461,94.858478584333,48.6724446156119,-0.812686368356111,-1.26012912675144,-2.272906677798,250.780152289311
1321,-2.11806786199117,29.0451952185054,84.6800402808909,94.8585038574525,48.6742883775637,-0.824888381589773,-1.26048942487734,-2.27146236761572,250.784392098435
1322,-2.12068837410973,29.0491199425981,84.6802264181957,94.8585860562952,48.6762479196895,-0.834127431011249,-1.26082134613708,-2.27000930972544,250.788807804115
1323,-2.12326295219579,29.0530619394507,84.680390015664,94.8587395033674,48.6783403674218,-0.839243220029181,-1.26112306536269,-2.26854318971858,250.793544754149
1324,-2.12571364524177,29.05706111509,84.6805308833653,94.8589815690089,48.6805897604387,-0.839397333341321,-1.26138890972216,-2.26706171838084,250.798784126455
1325,-2.12799162792277,29.0611611663194,84.6806520980171,94.8593341907896,48.6830101951688,-0.835316457383547,-1.26162588123969,-2.26556399768154,250.804662119665
1326,-2.13005684963018,29.0654020830707,84.6807549555786,94.8598160705608,48.6856176168125,-0.827629855886291,-1.26183226704123,-2.26405063024244,250.811301335317
1327,-2.131886434389,29.0698450776568,84.6808428983156,94.8604455113113,48.6884200228364,-0.817661358679402,-1.26201535001155,-2.26251956102427,250.818809392859
1328,-2.13345098811227,29.0745243099879,84.6809147488859,94.8612442513606,48.6914312324892,-0.806467896185655,-1.26217233041151,-2.26097307940359,250.827282251738
1329,-2.13473104653434,29.079495736957,84.6809741687012,94.8622315658612,48.6946612698832,-0.795448129701877,-1.26230999874864,-2.25941702845775,250.836806499335
1330,-2.13573893921982,29.0847821981201,84.6810186662384,94.8634248546461,48.6981140043755,-0.786422247149778,-1.26243248578694,-2.25785420466895,250.847391023219
1331,-2.13645989098039,29.0904131542472,84.6810554949669,94.8648340759184,48.7018045759306,-0.77880191821148,-1.26254628763355,-2.25629305777997,250.859085236603
1332,-2.13693223588643,29.0964065268976,84.6810886527687,94.8664640334173,48.7057228614858,-0.773514995368933,-1.26265871279993,-2.25473563482077,250.871844150881
1333,-2.13717268615824,29.1027735401807,84.6811198709317,94.8683038760064,48.7098730679395,-0.770881096376913,-1.26277383568433,-2.25319039629457,250.88562845704
1334,-2.13721653952933,29.1095139242117,84.681149103891,94.870347313718,48.714256184593,-0.770337099431732,-1.26289615075859,-2.25166170658105,250.900374677906
1335,-2.1371060862391,29.1166022073317,84.6811803347311,94.872567114123,48.7188729862483,-0.771522548077044,-1.26303069931839,-2.25015819480551,250.915970807013
1336,-2.13687892739202,29.1240254345257,84.6812141109246,94.874953261457,48.7237244145205,-0.773623073759014,-1.26318318321901,-2.24868352376588,250.932343309999
1337,-2.13657346799565,29.1317544494128,84.6812533761923,94.8774698771378,48.7287913243653,-0.776635662722083,-1.26335707011199,-2.24724704694937,250.949357073266
1338,-2.13623097864984,29.1397236210942,84.6812979455539,94.8801010283491,48.7340660774365,-0.780141927368395,-1.26355641513524,-2.24585588105463,250.966872856438
1339,-2.13590314915078,29.1478956569959,84.6813487034675,94.8828090616724,48.7395239231076,-0.78337566750634,-1.26378265532075,-2.24451448120376,250.984737596008
1340,-2.13562081544391,29.1562064031181,84.6814061041317,94.8855772206612,48.7451273656288,-0.786556426178779,-1.26403274776283,-2.2432303462332,251.002801892315
1341,-2.1354122666433,29.1645949840797,84.6814677935031,94.8883891280505,48.7508438505618,-0.788937031764737,-1.26430777630005,-2.24201173177395,251.020922816542
1342,-2.13527861659126,29.1729885097425,84.6815306237593,94.891225689244,48.7566353262326,-0.791012625736346,-1.264599748023,-2.24085810949789,251.038979700051
1343,-2.13523127223101,29.1813285376558,84.6815957901368,94.8940863199204,48.7624650430344,-0.793119734733921,-1.26490701911544,-2.23977934077732,251.056864835156
1344,-2.13525916415104,29.1895569637016,84.6816593028341,94.8969542729509,48.7682882968665,-0.794990475039198,-1.26522553764494,-2.23878276483448,251.074469866422
1345,-2.13536829828026,29.1976119064264,84.6817226197361,94.8998384409362,48.7740672849241,-0.797067196814122,-1.26555443580005,-2.23787325281229,251.091700158693
1346,-2.13551761668985,29.2054347297482,84.6817855861694,94.9027358869135,48.7797667441434,-0.79972005928899,-1.26588301401157,-2.2370519018397,251.108512968312
1347,-2.13568683089714,29.212975771407,84.6818459232077,94.9056468495956,48.7853561460191,-0.802778637656728,-1.2662119501117,-2.23631927369388,251.124849561563
1348,-2.13583794396308,29.2201971971735,84.6819054946794,94.9085649327578,48.7908014148725,-0.805589237211698,-1.26654064582868,-2.23567750831852,251.140673595027
1349,-2.13595103018526,29.227065766624,84.6819627503217,94.9114916080534,48.7960752591427,-0.808893868846957,-1.26686749220906,-2.23512688884627,251.155943902697
1350,-2.13598978951388,29.2335823670242,84.6820156087083,94.9144185274986,48.8011676288317,-0.811203954435573,-1.26718748336591,-2.23466393781238,251.170688336069
1351,-2.13594670321263,29.2397268148933,84.6820646383507,94.9173284080196,48.8060654878779,-0.812489862772628,-1.26750330111131,-2.23428970319274,251.18485892384
1352,-2.13581509115922,29.2454937074021,84.6821099017678,94.9201941724393,48.8107670613434,-0.812767337687586,-1.26781345088664,-2.23400300726805,251.198427845732
1353,-2.13558029161176,29.2508813388958,84.6821533352812,94.9229864615384,48.8152767448879,-0.81230669230614,-1.26811556938607,-2.23380348095817,251.21138200529
1354,-2.13522496713251,29.2559019248784,84.6821942577631,94.925673696256,48.8196039221381,-0.810556389948286,-1.26840305912437,-2.23368579994418,251.22373599457
1355,-2.13476001431449,29.2605614828661,84.6822291783206,94.928214575823,48.8237603164801,-0.80734238459412,-1.26867444553623,-2.23365043668748,251.235451903796
1356,-2.13417282708772,29.2649086530389,84.6822585604931,94.9305694555501,48.8277564861091,-0.803381188488183,-1.26892280292133,-2.23369430205669,251.246570017895
1357,-2.13347394989677,29.2689730400578,84.682284331887,94.9327080078851,48.8315963937776,-0.797612127523142,-1.26914551926974,-2.23381368249511,251.257092987249
1358,-2.13266895767905,29.2727787476085,84.6823059777901,94.9346086775669,48.8352895884647,-0.790011794129091,-1.26934177889958,-2.23400581696379,251.267031468684
1359,-2.13176182971668,29.2763634432308,84.6823223736413,94.9362653040832,48.8388582817195,-0.78141275398218,-1.26950227377364,-2.23427455563997,251.27644204579
1360,-2.13075071267733,29.2797624449845,84.6823290250751,94.9376765442342,48.8423173754424,-0.771495058930505,-1.26962756192737,-2.23461485644728,251.285376895579
1361,-2.12964351822791,29.2830331985597,84.6823258974876,94.9388642528013,48.8456828353836,-0.760403150107525,-1.2697150600484,-2.23503092859519,251.293922987922
1362,-2.12845216374125,29.2861970490789,84.6823135968471,94.9398352038119,48.8489475631383,-0.749741529500154,-1.26977058043502,-2.23551851107375,251.302087474408
1363,-2.1271846258224,29.2892988717504,84.682289767728,94.9406301897229,48.8521252801945,-0.740326916601597,-1.26979226405108,-2.23607731484526,251.309958150772
1364,-2.12585210310861,29.2923638298804,84.6822563280765,94.9412919707491,48.8552117771658,-0.732291910282049,-1.26978087731255,-2.23671327811285,251.317578998913
1365,-2.12448219478557,29.2954344904911,84.6822086069669,94.9418584339034,48.8582189823403,-0.725936843498352,-1.26974121381618,-2.23742734485009,251.324997746102
1366,-2.12310330966891,29.2985325690999,84.6821493819859,94.9423907473757,48.8611491385542,-0.722258193682871,-1.2696765732205,-2.23822157323811,251.332261236647
1367,-2.12174062460423,29.3016835434421,84.6820771718951,94.9429464763127,48.864007424451,-0.720566816466866,-1.26959510851843,-2.23909965680793,251.339410911505
1368,-2.12040276246827,29.3048988315206,84.6819909327769,94.9435791007625,48.8667958514996,-0.721507690826682,-1.26949982787041,-2.24006102441865,251.346495591499
1369,-2.11910367548391,29.3082043617826,84.6818907191026,94.9443407346853,48.8695077419629,-0.724391509177674,-1.26939370604553,-2.24110370242358,251.353565544004
1370,-2.11785787036845,29.3115972101569,84.6817785037427,94.9452695947752,48.8721536159049,-0.729243409047481,-1.26928505045364,-2.24222303247115,251.360646766402
1371,-2.11668890679827,29.3150860251508,84.6816507758822,94.9463953838371,48.8747246948681,-0.736056431372275,-1.26917973036121,-2.24341250354661,251.367739058851
1372,-2.11561547254746,29.3186796583754,84.6815105947958,94.9477329973037,48.8772252969287,-0.744518640038772,-1.26908222624044,-2.24466470282177,251.374859393429
1373,-2.11463918719001,29.3223765670089,84.6813573172188,94.9492803013275,48.8796513970986,-0.754187681417635,-1.26899940882891,-2.24597571475668,251.381998512366
1374,-2.11376837211285,29.3261592369981,84.6811942957244,94.9510328903932,48.8819921506742,-0.765755616327697,-1.2689333169515,-2.24734224052092,251.389128509608
1375,-2.11302225880882,29.3300090787608,84.681021682172,94.9529567557216,48.8842417199911,-0.778445704069895,-1.26888792159189,-2.24875459487629,251.39618782162
1376,-2.11238187097033,29.3339064396861,84.6808409020445,94.9550177016493,48.8863911373166,-0.791696565538899,-1.26886870247695,-2.25020950307164,251.403144319782
1377,-2.1118357714626,29.3378430683245,84.6806552456318,94.9571847855002,48.888420532879,-0.805507133391268,-1.26887317828018,-2.25169999647643,251.409974351852
1378,-2.11138007862555,29.3417941810184,84.6804690469163,94.9594122894634,48.8903256063555,-0.819355331140791,-1.26890183385623,-2.25322077346673,251.416629912411
1379,-2.11098272120763,29.345741660491,84.6802837158387,94.9616652501708,48.8921039952693,-0.832347897723155,-1.26894800175072,-2.25476494790259,251.423115945695
1380,-2.11064003334022,29.3496487935756,84.6801009740381,94.963899033179,48.8937586148167,-0.843454416235138,-1.26901135413027,-2.25633048433695,251.429372445529
1381,-2.11031485641385,29.3534907608118,84.6799299413117,94.9660819675592,48.8952923700601,-0.851733356720113,-1.26908399347603,-2.25791307775565,251.435414536679
1382,-2.10999517908951,29.3572376359448,84.6797731754893,94.9681763291604,48.8967024936863,-0.856222447979774,-1.26916629491937,-2.25950292661768,251.441199850574
1383,-2.10966330660911,29.3608636437495,84.6796380226584,94.9701735956211,48.8979965565932,-0.856160938816425,-1.26925224413157,-2.26109515473384,251.446737419596
1384,-2.10930808808894,29.364346632541,84.6795264665101,94.9720641777587,48.8991875048024,-0.851666201985051,-1.26933824988958,-2.26268097729681,251.45202463982
1385,-2.10891214622316,29.3676757835712,84.6794410085559,94.9738501063695,48.9002766424445,-0.842258126123653,-1.26942327876971,-2.2642561833333,251.457069113987
1386,-2.10847754491427,29.3708393893619,84.6793796569329,94.975536463018,48.9012760446328,-0.827924487517421,-1.26950211151553,-2.26581272495715,251.461872908108
1387,-2.10798779849963,29.3738253515262,84.6793436685614,94.9771453020146,48.9021927380587,-0.810429675915218,-1.26956933974047,-2.2673426562677,251.46646807973
1388,-2.10743981924327,29.3766349131259,84.6793349087341,94.9786940227577,48.9030347196864,-0.789600165982241,-1.2696212665915,-2.26883968472823,251.470886699663
1389,-2.10683563808585,29.379260221662,84.6793481943477,94.980210062137,48.9037889383272,-0.767676746586189,-1.26965343344528,-2.27029166345738,251.475139298728
1390,-2.1061829837007,29.3816873907185,84.6793786010833,94.9817063966253,48.9044555049861,-0.746158031406153,-1.26966502543327,-2.27169595805292,251.479212469495
1391,-2.10549831050885,29.3839141754632,84.6794192312656,94.9832030803664,48.9050192863544,-0.727086973926029,-1.26965420224234,-2.2730516328124,251.483086514521
1392,-2.10480235911379,29.3859376731748,84.6794631400385,94.9847122138407,48.9054813052044,-0.711740412548965,-1.26962242125878,-2.27434916612244,251.486751254793
1393,-2.10410332435528,29.3877738290328,84.6795042578859,94.9862394267716,48.9058344113244,-0.702223676790655,-1.26956737654039,-2.27558681590562,251.490207501863
